,mention_id,unique_id,uuid,patent_id,inventor_id,rawlocation_id,name_first,name_last,sequence,rule_47,deceased,id,location_id,city,state,country,latlong
200,US3961199-0,2474,6sougznbep3q2eg49uwqyo5k1,3961199,fl:lu_ln:bronicki-1,2bxxdib6fx54p7229e0ziyezb,Lucien Y.,Bronicki,0,FALSE,FALSE,2bxxdib6fx54p7229e0ziyezb,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
201,US3961604-0,15637,mf04rkoe9px5zpjyufp818mfh,3961604,fl:yo_ln:shimrony-1,vrma8mlbahyhtc1owii13lt5c,Yoram,Shimrony,0,FALSE,FALSE,vrma8mlbahyhtc1owii13lt5c,fa38ab84-09bd-11ec-893a-12de62d610b1,Givat-Shmuel,,IL,32.0774|34.8522
202,US3961844-0,1968,24p3yydp0of1yepb55d45w9eb,3961844,fl:el_ln:betensky-1,96hqtagvz3sp9wo7cxy5ydz2z,Ellis I.,Betensky,0,FALSE,FALSE,96hqtagvz3sp9wo7cxy5ydz2z,fe96bb54-cb90-11eb-9615-121df0c29c1e,Toronto,,CA,43.717|-79.4198
203,US3961894-0,6743,x6vxyuwuq0kw5aiek06fwhp1w,3961894,fl:am_ln:gordon-3,im7o3c3cco5u7zkv5c9wjcvv2,Amirav,Gordon,0,FALSE,FALSE,im7o3c3cco5u7zkv5c9wjcvv2,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
204,US3962208-1,2148,ar8lzndzpziu6877zw78ab1y0,3962208,fl:mo_ln:bloch-1,k3vyvq55cl2ii6a0k4tb8ofsn,Moshe Rudolf,Bloch,1,FALSE,FALSE,k3vyvq55cl2ii6a0k4tb8ofsn,3f65f857-cb8e-11eb-9615-121df0c29c1e,Beer-Sheba,,IL,31.2582|34.7849
205,US3962416-0,9059,w5jy7ku7pyn0klp8uw42eumvy,3962416,fl:so_ln:katzen-1,a3isg5v25lc5y3l70us93f36t,Sol,Katzen,0,FALSE,FALSE,a3isg5v25lc5y3l70us93f36t,b5faf176-09bc-11ec-893a-12de62d610b1,Herzliya Fituach,,IL,32.1729|34.8272
206,US3962816-0,14679,flw976cmw25qjqy2bnj6wu8wa,3962816,flw976cmw25qjqy2bnj6wu8wa,gns27l5kbs6rj3rsugkurztnk,Iris,Sarid,0,FALSE,FALSE,gns27l5kbs6rj3rsugkurztnk,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
207,US3963765-0,11455,rqy1a0ck0cfrz28hjluijn020,3963765,fl:ye_ln:mazur-1,akjfb0v45nysl5vsjojwf5mw9,Yehuda,Mazur,0,FALSE,FALSE,akjfb0v45nysl5vsjojwf5mw9,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
208,US3965255-0,2151,4tytn5tod3cnj94kg39acguuo,3965255,fl:re_ln:bloch-1,1lwxu4yi0gjdsdo6a6p91evif,Rene,Bloch,0,FALSE,FALSE,1lwxu4yi0gjdsdo6a6p91evif,3d576858-cb8e-11eb-9615-121df0c29c1e,Savion,,IL,
209,US3965775-0,13175,9b41bq8gyiy2q52nkqbx98gtu,3965775,9b41bq8gyiy2q52nkqbx98gtu,8tsuza9xqm21oolyfjsor7ip1,Mordehay,Pinkesfeld,0,FALSE,FALSE,8tsuza9xqm21oolyfjsor7ip1,e57d1c0e-cb8f-11eb-9615-121df0c29c1e,Ashkelon,,IL,31.6677|34.5769
210,US3965934-0,14083,vsuorl104zq0s5sjce1yy9vyz,3965934,fl:pe_ln:rosenberg-1,d8qtiqlkrmsqq6sb2hgq9iquv,Peretz,Rosenberg,0,FALSE,FALSE,d8qtiqlkrmsqq6sb2hgq9iquv,ecbb0d3e-cb90-11eb-9615-121df0c29c1e,Moshav Bet Shearim,,IL,31.7866|35.2208
211,US3966122-0,3833,40jztqpdxlfocc41lhs3pyrri,3966122,fl:mo_ln:drori-1,6dx1nex54d1dli12w5wf470vq,Mordeki,Drori,0,FALSE,FALSE,6dx1nex54d1dli12w5wf470vq,519e62f8-cb8e-11eb-9615-121df0c29c1e,Kiron,,IL,
212,US3966232-0,3741,dbyrvtuxh54gcbw6pbt9u6lxg,3966232,dbyrvtuxh54gcbw6pbt9u6lxg,rro6pi70ao0sh7u40soebulxz,Joseph,Doriel,0,FALSE,FALSE,rro6pi70ao0sh7u40soebulxz,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
213,US3966326-1,620,q5bp0radmrvxo9yw5h2i702fw,3966326,fl:mi_ln:arcan-1,uxb1wp354845l2rjc8hbxzhm7,Mircea,Arcan,1,FALSE,FALSE,uxb1wp354845l2rjc8hbxzhm7,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
214,US3966541-0,14541,qh3xruh2h7pb5u25rkh7ad0fs,3966541,fl:ab_ln:sadan-1,hkaq0070g7qj21cvkziyl6z50,Abraham,Sadan,0,FALSE,FALSE,hkaq0070g7qj21cvkziyl6z50,fdc112b0-cb8e-11eb-9615-121df0c29c1e,Salt Lake City,UT,US,40.777|-111.958
215,US3966777-2,49,k544qausd415y6553eeqznl4n,3966777,fl:au_ln:acher-1,pc33wnhcr954a9x6o2wafok8i,Aureliu J.,Acher,2,FALSE,FALSE,pc33wnhcr954a9x6o2wafok8i,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat-Gan,,IL,32.071|34.827
216,US3966831-3,2991,q7fxehk16gv4g1y7wrxirdrgx,3966831,fl:el_ln:cohen-18,jwetmjb7d97dvk0tl3ds2y1wm,Ella,Cohen,3,FALSE,FALSE,jwetmjb7d97dvk0tl3ds2y1wm,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat-Hasharon,,IL,32.1353|34.8304
217,US3967902-0,16429,vqzqwwu0ynrf4x9t421gm38xk,3967902,fl:iz_ln:steinberg-1,1tgvtfjef9z030k6bw9afgxp1,Izchak Zevi,Steinberg,0,FALSE,FALSE,1tgvtfjef9z030k6bw9afgxp1,4e539efd-cb8e-11eb-9615-121df0c29c1e,Rehovoth,,IL,
218,US3967930-0,14541,49v9gkizzc9nqf2n4nt1d92gg,3967930,fl:ab_ln:sadan-1,pfxrnotve1rl624w6oyu2vywu,Abraham,Sadan,0,FALSE,FALSE,pfxrnotve1rl624w6oyu2vywu,fdc112b0-cb8e-11eb-9615-121df0c29c1e,Salt Lake City,UT,US,40.777|-111.958
219,US3968816-0,16639,itclu7nosf9nq41mqc1909rt4,3968816,fl:el_ln:tagansky-1,gwa7ic7657ons0pmva7by1834,Elazar,Tagansky,0,FALSE,FALSE,gwa7ic7657ons0pmva7by1834,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
220,US3970597-1,5419,y8vvmhn1eax64ney3s4fpt0xo,3970597,fl:am_ln:freeman-1,q3mhuwcpbzvdyuxpu71105cpf,Amihay,Freeman,1,FALSE,FALSE,q3mhuwcpbzvdyuxpu71105cpf,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon Lezion,,IL,31.9752|34.7809
221,US3970897-1,4413,dmss2bkbzivgimk1t70m8w7vq,3970897,dmss2bkbzivgimk1t70m8w7vq,180uljzx9mwhnxaywucuyok3t,Michael S.,Erlicki,1,FALSE,FALSE,180uljzx9mwhnxaywucuyok3t,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
222,US3971341-0,2451,12f8jf3jl5v2sczwwyjfiwi10,3971341,fl:da_ln:bron-1,yyt4z5bx0o9q6ty116252m44v,Dan,Bron,0,FALSE,FALSE,yyt4z5bx0o9q6ty116252m44v,d28ea665-cb90-11eb-9615-121df0c29c1e,"Romema, Haifa",,IL,32.7896|34.9977
223,US3971779-0,12533,c60g9kuzn14ztzpzojer2dkez,3971779,fl:ab_ln:nudelman-1,clzo8wvx9zpw5vzku7cz41ay0,Abraham,Nudelman,0,FALSE,FALSE,clzo8wvx9zpw5vzku7cz41ay0,60c523e0-cb8f-11eb-9615-121df0c29c1e,Bala Cynwyd,PA,US,40.0076|-75.2341
224,US3971942-1,926,gven2fdt084tfe1vdw7fe6yev,3971942,fl:zo_ln:avrahami-1,9l0vitbr61v6qrfjttikhwoh7,Zohar,Avrahami,1,FALSE,FALSE,9l0vitbr61v6qrfjttikhwoh7,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat Gan,,IL,32.071|34.827
225,US3971952-1,15639,e1j75toqq0g94a5u688e4cq70,3971952,fl:me_ln:shinitzky-1,99vrlcbm9luia4eavpb4q26t0,Meir,Shinitzky,1,FALSE,FALSE,99vrlcbm9luia4eavpb4q26t0,4e539efd-cb8e-11eb-9615-121df0c29c1e,Rehovoth,,IL,
226,US3973005-0,14032,hxqs6zlv6e6cnx2kuq260azup,3973005,fl:eu_ln:rosenberg-1,j6vf404tm0fwryh6zy1nyv4zx,Eugene,Rosenberg,0,FALSE,FALSE,j6vf404tm0fwryh6zy1nyv4zx,cc6e4dae-cb90-11eb-9615-121df0c29c1e,Ra'anana,,IL,32.1802|34.8508
227,US3973524-0,14383,szyvdi1l6hngphtlx9gfz2qwz,3973524,fl:da_ln:rubin-24,czd9t42cc528hhirkt10ht01h,David,Rubin,0,FALSE,FALSE,czd9t42cc528hhirkt10ht01h,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
228,US3973631-0,8002,ddyha5r80fkbx2llkn2hzkf1k,3973631,fl:ur_ln:hefetz-1,23ozcx7qj8lmo1tsisbxnaizp,Uriel,Hefetz,0,FALSE,FALSE,23ozcx7qj8lmo1tsisbxnaizp,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
229,US3973759-1,1296,o55hdw4ryag7x7er6atp287yo,3973759,fl:el_ln:barnea-1,7gvwpdzc8gokcw05db1nrc03e,Eli,Barnea,1,FALSE,FALSE,7gvwpdzc8gokcw05db1nrc03e,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
230,US3974110-2,5456,fz0anr6w84ykdz78ognc7jnhl,3974110,fl:ma_ln:fridkin-1,u8thj409i5n6dun6nsd2amfcn,Matityahu,Fridkin,2,FALSE,FALSE,u8thj409i5n6dun6nsd2amfcn,dd9b3d11-09bc-11ec-893a-12de62d610b1,Holon,,IL,32.014|34.7868
231,US3975089-0,1968,xnlhqqckipzdoj160ngwcp77k,3975089,fl:el_ln:betensky-1,hzfxsjs3tntkb9tsefcw4m5fz,Ellis I.,Betensky,0,FALSE,FALSE,hzfxsjs3tntkb9tsefcw4m5fz,fe96bb54-cb90-11eb-9615-121df0c29c1e,Toronto,,CA,43.717|-79.4198
232,US3975722-1,122,ex76955jtfwxocgp3jpqcfzpz,3975722,fl:da_ln:adler-10,0rtclguycp6u34er4ldm7asif,Dani,Adler,1,FALSE,FALSE,0rtclguycp6u34er4ldm7asif,f70c10a1-cb8e-11eb-9615-121df0c29c1e,Herzelia,,IL,32.164|34.8176
233,US3975934-0,991,ee0qvrbp96gz763jh0rttbbz4,3975934,ee0qvrbp96gz763jh0rttbbz4,tilem794lr36oc4rbxnm51jvj,David,Babai,0,FALSE,FALSE,tilem794lr36oc4rbxnm51jvj,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon Lezion,,IL,31.9752|34.7809
234,US3976905-1,926,ao34mbjy9i1b6jmm6bqow96tt,3976905,fl:zo_ln:avrahami-1,mmdr1ay2w3l4c1iix5qj9dm25,Zohar,Avrahami,1,FALSE,FALSE,mmdr1ay2w3l4c1iix5qj9dm25,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat Gan,,IL,32.071|34.827
235,US3977204-0,2287,jpv54ps2btscmgr8ury4pfli0,3977204,fl:jo_ln:bourne-6,rog2z87jkfd1abvwbxdqd52iz,Joseph R.,Bourne,0,FALSE,FALSE,rog2z87jkfd1abvwbxdqd52iz,3cb7ac85-cb8e-11eb-9615-121df0c29c1e,Dewitt,NY,US,43.0387|-76.073
236,US3977211-0,2287,v3qvhpowsdg40o8xu7b8cjg33,3977211,fl:jo_ln:bourne-6,1cuq4tl645rmuzk608k0ego23,Joseph R.,Bourne,0,FALSE,FALSE,1cuq4tl645rmuzk608k0ego23,3cb7ac85-cb8e-11eb-9615-121df0c29c1e,Dewitt,NY,US,43.0387|-76.073
237,US3977512-1,54,t0alk1lakqm5k3n68j0xnsu73,3977512,fl:ca_ln:adahan-1,ji55zmtwxiyi8k2qcf6usi0w6,Carmeli,Adahan,1,FALSE,FALSE,ji55zmtwxiyi8k2qcf6usi0w6,f95c5472-09bd-11ec-893a-12de62d610b1,Berkeley,CA,US,37.8726|-122.3
238,US3978072-0,7649,9kckx7hbbk4k11hcfxtk2ltp1,3978072,fl:ra_ln:haber-1,04r7t4o8kdk6eqjhraso7dxlg,Raphael Ralph G.,Haber,0,FALSE,FALSE,04r7t4o8kdk6eqjhraso7dxlg,935f8ae0-09bc-11ec-893a-12de62d610b1,Givatayim,,IL,32.073|34.8113
239,US3978252-3,7521,cmb3dxj96b7236t05t3hyth5o,3978252,fl:jo_ln:grunwald-3,f6e6l0ijueflzkbi99rbggxaq,John J.,Grunwald,3,FALSE,FALSE,f6e6l0ijueflzkbi99rbggxaq,e2e4af0c-cb8e-11eb-9615-121df0c29c1e,New Haven,CT,US,41.2984|-72.931
240,US3979070-0,10182,8iskgjgt6t4qf6qc01z5m9jck,3979070,fl:mo_ln:lemelshtrich-1,1hqjuvy5v4smv995we0ts582w,Moshe,Lemelshtrich,0,FALSE,FALSE,1hqjuvy5v4smv995we0ts582w,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
241,US3980718-1,14871,lhgd4euea0yo92r81d91wi9f5,3980718,fl:ge_ln:schmidt-26,a839rl3yald31xle0smxlrk6i,Gerhard Martin Julius,"Schmidt, deceased",1,FALSE,TRUE,a839rl3yald31xle0smxlrk6i,e5e5aff8-09bd-11ec-893a-12de62d610b1,LATE OF Rehovot,,IL,31.8947|34.8044
242,US3980722-0,2991,lzbdu9svcoupoxmvrl6owm1bc,3980722,fl:el_ln:cohen-18,uylmambas3js8x7p42vj605vw,Ella,Cohen,0,FALSE,FALSE,uylmambas3js8x7p42vj605vw,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
243,US3980980-1,7764,si65cy54220jbd7sit4pwrhv5,3980980,fl:le_ln:halperin-1,yy8fynq6ew9nd1wlt272h1c1b,Levi,Halperin,1,FALSE,FALSE,yy8fynq6ew9nd1wlt272h1c1b,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
244,US3981162-0,9481,00cno8jmmbt60vuxtpt3zbpac,3981162,fl:sh_ln:klier-1,eqldz2bnezetzc5uimhe85sso,Shimon,Klier,0,FALSE,FALSE,eqldz2bnezetzc5uimhe85sso,3c9a2fb0-cb8e-11eb-9615-121df0c29c1e,Savyon,,IL,32.0452|34.8786
245,US3981300-0,17668,0xjvla20pyd82oil49uszkh3x,3981300,fl:ir_ln:williams-4,x01zuy47emf5z00lo4p1nzc7a,Irving,Williams,0,FALSE,FALSE,x01zuy47emf5z00lo4p1nzc7a,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
246,US3981452-0,3959,fn7wxabqx3zqmzlagg1y0jznv,3981452,fl:ge_ln:eckstein-2,1e9eut9v316l8fod7hor87vp8,Gershon,Eckstein,0,FALSE,FALSE,1e9eut9v316l8fod7hor87vp8,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
247,US3982331-0,16276,ppgj293itgk37fmdbeeg8itcz,3982331,fl:ar_ln:solomon-5,w0y6yzazxsldr1qhn707a07m1,Arieh,Solomon,0,FALSE,FALSE,w0y6yzazxsldr1qhn707a07m1,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel-Aviv,,IL,32.0887|34.7831
248,US3982526-0,1193,oow9kmw61hzfxvu88sd5ieg8b,3982526,fl:am_ln:barak-1,hd3hcjwsgb8oagum2ztswhv88,Amitzur Z.,Barak,0,FALSE,FALSE,hd3hcjwsgb8oagum2ztswhv88,ee4d846b-cb8e-11eb-9615-121df0c29c1e,Chicago,IL,US,41.8338|-87.6718
249,US3983012-0,3179,894f8opdoewg3es1qonodz8e3,3983012,fl:ur_ln:cohen-1,dof5xn9nzzp2qm130cwg8egcs,Uri,Cohen,0,FALSE,FALSE,dof5xn9nzzp2qm130cwg8egcs,eb1d76ae-cb8e-11eb-9615-121df0c29c1e,Stanford,CA,US,37.4267|-122.17
250,US3983136-1,16027,6hf7lir2y3mw0q3muwba9x94w,3983136,fl:ch_ln:simonovitch-1,lr7imtougs40piqnno8v2mtsz,Chaim,Simonovitch,1,FALSE,FALSE,lr7imtougs40piqnno8v2mtsz,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon-Le-Zion,,IL,31.9752|34.7809
251,US3983370-0,2756,jnbowx9a6iemxtsr4ghvgzxvs,3983370,fl:am_ln:caspi-1,fm253tyzkqchhjh0ymo73pdxi,Amiram,Caspi,0,FALSE,FALSE,fm253tyzkqchhjh0ymo73pdxi,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel-Aviv,,IL,32.0887|34.7831
252,US3984420-1,16027,u7auazpq1l4r7k6kn90144tny,3984420,fl:ch_ln:simonovitch-1,pvy25b3fb6fu7yb8594h2jqk3,Chaim,Simonovitch,1,FALSE,FALSE,pvy25b3fb6fu7yb8594h2jqk3,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon-Le-Zion,,IL,31.9752|34.7809
253,US3986055-0,1335,f307okcjm60zpdggvbp5he191,3986055,f307okcjm60zpdggvbp5he191,nt0a5yrx7jy5agh312m2nwfqg,Avner,Barzely,0,FALSE,FALSE,nt0a5yrx7jy5agh312m2nwfqg,fa38ab84-09bd-11ec-893a-12de62d610b1,Givat Shmuel,,IL,32.0774|34.8522
254,US3986785-0,4685,pyiclf5z61riihe3samgril1n,3986785,pyiclf5z61riihe3samgril1n,eekhbkl6kgclbyfpcsugsikl2,David,Ferencz,0,FALSE,FALSE,eekhbkl6kgclbyfpcsugsikl2,ff84bf21-cb90-11eb-9615-121df0c29c1e,Bat Yam,,IL,32.0132|34.7492
255,US3987813-0,10140,cicxj5j1obzxvxe2c9u393pdh,3987813,fl:mo_ln:leczycki-1,bhgx0d92xhhd4e45xnagr0363,Moshe,Leczycki,0,FALSE,FALSE,bhgx0d92xhhd4e45xnagr0363,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
256,US3988372-1,16027,jbxu0j7ycih9sjzq87mulnkfc,3988372,fl:ch_ln:simonovitch-1,keasidjpkxlepgqnsci0hdwu8,Chaim,Simonovitch,1,FALSE,FALSE,keasidjpkxlepgqnsci0hdwu8,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon-Le-Zion,,IL,31.9752|34.7809
257,US3988420-1,4740,8a4v9fpwm7zz3h7fnrdaj270u,3988420,fl:ch_ln:fink-10,tfdmpjkw2vrylibv8sx4xlcl1,Chava,Fink,1,FALSE,FALSE,tfdmpjkw2vrylibv8sx4xlcl1,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
258,US3989595-2,1355,tzlkj2frs8eiw4sy6wft5g70g,3989595,fl:em_ln:battat-2,l4i63ianv8scbeaycvbhxsiko,Emil,Battat,2,FALSE,FALSE,l4i63ianv8scbeaycvbhxsiko,b5faf176-09bc-11ec-893a-12de62d610b1,Herzliya,,IL,32.1729|34.8272
259,US3990278-0,13052,rbw3cyh963yd0acz31wdtqinj,3990278,rbw3cyh963yd0acz31wdtqinj,zw2sn20bnrbc520lzsqbc1bjn,Daniel,Perelson,0,FALSE,FALSE,zw2sn20bnrbc520lzsqbc1bjn,dd9b3d11-09bc-11ec-893a-12de62d610b1,Holon,,IL,32.014|34.7868
260,US3990696-0,9892,vneggzjldh40mrvpn4fzsv7t9,3990696,fl:be_ln:landa-7,5nqtr49urezx2l7zhl4fede99,Benzion,Landa,0,FALSE,FALSE,5nqtr49urezx2l7zhl4fede99,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
261,US3991174-0,7512,9ycopbsh6uim0bpvxe6r7hb3g,3991174,fl:le_ln:grundman-1,ckwfed7syazgvmtxlx6hprmk6,Lea,Grundman,0,FALSE,FALSE,ckwfed7syazgvmtxlx6hprmk6,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
262,US3991175-0,7512,bu5617dldxmqgxfhb9988c5sn,3991175,fl:le_ln:grundman-1,w81yfipsd6ddmai4z5iesha8c,Lea,Grundman,0,FALSE,FALSE,w81yfipsd6ddmai4z5iesha8c,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
263,US3991595-0,1029,pzpqo28mqiucx4vpkryzk2ey4,3991595,fl:ab_ln:bahry-1,0hclcc2sihdvz6nw46efgce4s,Abraham,Bahry,0,FALSE,FALSE,0hclcc2sihdvz6nw46efgce4s,dd9b3d11-09bc-11ec-893a-12de62d610b1,Holon,,IL,32.014|34.7868
264,US3993137-0,8002,u271md6h5kdk5391py0wks6cu,3993137,fl:ur_ln:hefetz-1,jlo95mtfj04teofx73f9xgaj5,Uriel,Hefetz,0,FALSE,FALSE,jlo95mtfj04teofx73f9xgaj5,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
265,US3993729-2,447,2lkev5z0r604wwnwhyb8fdxq9,3993729,2lkev5z0r604wwnwhyb8fdxq9,adekdyvuf9dmhqv2r41pi0ixn,Daniel,Altaras,2,FALSE,FALSE,adekdyvuf9dmhqv2r41pi0ixn,ff0b5631-cb8e-11eb-9615-121df0c29c1e,Beer-Sheva,,IL,31.2582|34.7849
266,US3994279-0,1193,fvnwxktynavkz553vp2er6zc1,3994279,fl:am_ln:barak-1,nl1kacmjcf4j1oovbd9ufj18p,Amitzur Z.,Barak,0,FALSE,FALSE,nl1kacmjcf4j1oovbd9ufj18p,ee4d846b-cb8e-11eb-9615-121df0c29c1e,Chicago,IL,US,41.8338|-87.6718
267,US3994875-1,7931,0ijoohe75bj7lj3t6r9khk1b6,3994875,fl:fo_ln:haviv-1,ug9x6f4cnmvo2yqwnjymedwsm,Fortuna,Haviv,1,FALSE,FALSE,ug9x6f4cnmvo2yqwnjymedwsm,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
268,US3995709-0,19140,ajf6w3s38w11ef7risdmoz2wi,3995709,fl:ja_ln:gil-3,6e465hs2tvn1ze68pjk2gj3to,Jacob,Gil,0,FALSE,FALSE,6e465hs2tvn1ze68pjk2gj3to,fd5ad63f-cb8f-11eb-9615-121df0c29c1e,Tivon,,IL,32.7133|35.1228
269,US3995847-0,14801,mvany7b3btzqkno3qlhr6qt5c,3995847,fl:jo_ln:schiff-4,3a58rjkxzi0tykehbnf2uc75w,Joseph,Schiff,0,FALSE,FALSE,3a58rjkxzi0tykehbnf2uc75w,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
270,US3996613-2,10190,a5oz1qzudy6l2bpp2c9zx07s2,3996613,fl:ab_ln:lempel-1,f3egxt6u3zluksy03t0byka85,Abraham,Lempel,2,FALSE,FALSE,f3egxt6u3zluksy03t0byka85,f27c3142-cb8e-11eb-9615-121df0c29c1e,Croton-on-Hudson,NY,US,41.1962|-73.9001
271,US3997410-0,6245,mp8we2a9kbtowfrle9lv3rinv,3997410,fl:el_ln:gileadi-1,0icyskeloc7azfv8km52xnwac,Eliezer,Gileadi,0,FALSE,FALSE,0icyskeloc7azfv8km52xnwac,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat-Gan,,IL,32.071|34.827
272,US3997543-2,11061,70v78l5gr7u4xps50gesqd8fd,3997543,70v78l5gr7u4xps50gesqd8fd,5b91w5s1xe2j7zhlexnnatm7p,Saul,Maayani,2,FALSE,FALSE,5b91w5s1xe2j7zhlexnnatm7p,935f8ae0-09bc-11ec-893a-12de62d610b1,Givatayim,,IL,32.073|34.8113
273,US3998391-0,10182,wh2dzt8jciw5yk4s661yv63nt,3998391,fl:mo_ln:lemelshtrich-1,go6sw69fvpnevb808sdd1yfue,Moshe,Lemelshtrich,0,FALSE,FALSE,go6sw69fvpnevb808sdd1yfue,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
274,US3998692-3,13384,fita3pi8ftgxvo0o34ckaoi1a,3998692,fl:al_ln:radkowsky-1,eblti69gorn4y8xvbgk9ooqt9,Alvin,Radkowsky,3,FALSE,FALSE,eblti69gorn4y8xvbgk9ooqt9,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
275,US3998749-1,17761,ifp2wpt1c4betrl8i1eii8cw4,3998749,fl:be_ln:witten-1,ypnhaskopv9m36okmww23pjtc,Benjamin,Witten,1,FALSE,FALSE,ypnhaskopv9m36okmww23pjtc,cc545a76-cb8f-11eb-9615-121df0c29c1e,Baltimore,MD,US,39.2848|-76.6205
276,US3999036-5,11183,rau62ihwa6220aqo7byato9r6,3999036,fl:vl_ln:manov-1,j5k1z98hb6i3rz5vwn4vvdqlg,Vladimir Mikhailovich,Manov,5,FALSE,FALSE,j5k1z98hb6i3rz5vwn4vvdqlg,558ab250-cb8e-11eb-9615-121df0c29c1e,Zhdanov Donetskoi oblasti,,SU,
277,US3999213-1,15385,6vmylokp293gb66c282orwaca,3999213,fl:jo_ln:shappir-2,v62hnmjs5h9742c9v8ouudd9y,Joseph,Shappir,1,FALSE,FALSE,v62hnmjs5h9742c9v8ouudd9y,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
278,US3999711-0,9087,mn9pfw3debyizvmpclgpz872e,3999711,fl:od_ln:katzman-1,ffxmf3gjai9j8teg3wcndsz2c,Oded,Katzman,0,FALSE,FALSE,ffxmf3gjai9j8teg3wcndsz2c,f610e687-cb90-11eb-9615-121df0c29c1e,Kiryat Haim,,IL,32.8248|35.0643
279,US3999880-1,799,icmwa5am14j2htd7ut4gu3c2z,3999880,fl:si_ln:assaraf-1,awn2kmhxovb76mfg2b25t8e0i,Simon,Assaraf,1,FALSE,FALSE,awn2kmhxovb76mfg2b25t8e0i,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon Lezion,,IL,31.9752|34.7809
280,US3999990-0,8609,q7cqfjqu612vum2e05sdvqu9e,3999990,fl:me_ln:janai-1,0xnngn6lrncgwpoy0ueniv0wa,Meir,Janai,0,FALSE,FALSE,0xnngn6lrncgwpoy0ueniv0wa,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
281,US4000853-0,3833,sbmnuv1lpn37ii8cw3fnxunty,4000853,fl:mo_ln:drori-1,mfolkrbanzf3wr6ixvsj1996v,Mordeki,Drori,0,FALSE,FALSE,mfolkrbanzf3wr6ixvsj1996v,519e62f8-cb8e-11eb-9615-121df0c29c1e,Kiron,,IL,
282,US4000959-0,13309,tbw0v41p869er17i4z5whl4oy,4000959,tbw0v41p869er17i4z5whl4oy,hj9nt3w4v2umpwx1aafk3y798,Iza,Portugali,0,FALSE,FALSE,hj9nt3w4v2umpwx1aafk3y798,cd608a99-cb8f-11eb-9615-121df0c29c1e,"Afridar, Ashkelon",,IL,31.6775|34.5673
